#GO	IC	Frequency
GO:0016177	8.473805167236682	3.358882663114035e-09
GO:0030424	3.7836197341266837	0.00016458121566289405
GO:0061111	8.473805167236682	3.358882663114035e-09
GO:0033495	8.473805167236682	3.358882663114035e-09
GO:0046387	8.473805167236682	3.358882663114035e-09
GO:1905780	6.616472670805414	2.418395517442105e-07
GO:0071349	6.766234991138746	1.7130301581881578e-07
GO:0052695	5.889473942869151	1.2898109426357893e-06
GO:0002664	5.727170968299104	1.8742565260176313e-06
GO:0033550	6.043650091195568	9.043778327797344e-07
GO:0047660	8.69878852600695	2.000835913229501e-09
GO:2000961	8.473805167236682	3.358882663114035e-09
GO:1904304	6.343471398741676	4.534491595203947e-07
GO:0020036	6.407203436308349	3.915584166635224e-07
GO:0021544	5.99668391251702	1.0076647989342103e-06
GO:1990522	7.570715180244739	2.687106130491228e-08
GO:0099548	6.394623921189058	4.030659195736842e-07
GO:0005140	7.522697266951269	3.0012538698442514e-08
GO:0035928	6.197343363063439	6.348288233285525e-07
GO:0002105	8.473805167236682	3.358882663114035e-09
GO:1990238	6.5589094396057135	2.7611535602567114e-07
GO:0007124	5.963260157030071	1.0882779828489472e-06
GO:0009706	3.807256181203154	0.00015586328268012094
GO:0015766	4.39263795252321	4.0491330503839685e-05
GO:0034440	3.3095237081943694	0.0004903162556307343
GO:0140434	7.269685184580758	5.374212260982456e-08
GO:0006346	4.695219839373721	2.017344927466289e-05
GO:0010431	5.513334389702384	3.0666598714231137e-06
GO:0042000	6.667625193252795	2.1496849043929823e-07
GO:0072320	6.3663500660913455	4.3017972134434266e-07
GO:0090467	8.69878852600695	2.000835913229501e-09
GO:1904686	8.473805167236682	3.358882663114035e-09
GO:1904817	8.473805167236682	3.358882663114035e-09
GO:0060249	4.496996829898617	3.184220764632105e-05
GO:0097237	5.910324081842272	1.2293510546997366e-06
GO:0051476	7.99668391251702	1.0076647989342104e-08
GO:0102855	8.473805167236682	3.358882663114035e-09
GO:0034928	8.69878852600695	2.000835913229501e-09
GO:0042002	8.69878852600695	2.000835913229501e-09
GO:0018817	5.089834826731088	8.131397151364691e-06
GO:0090419	7.774835162900664	1.6794413315570172e-08
GO:0019196	8.69878852600695	2.000835913229501e-09
GO:0061453	6.929737122886407	1.1756089320899122e-07
GO:0060784	6.353231236030832	4.433725115310526e-07
GO:0039670	8.415803608070267	3.838808006505121e-09
GO:0070034	5.494397194087651	3.2033382970804307e-06
GO:0033839	8.69878852600695	2.000835913229501e-09
GO:0048240	5.208515541375853	6.1870618654560515e-06
GO:2000025	6.894021570619873	1.2763754119833332e-07
GO:0071845	8.473805167236682	3.358882663114035e-09
GO:0035750	6.695653916853039	2.015329597868421e-07
GO:0071050	6.634956076499427	2.317629037548684e-07
GO:0052005	8.473805167236682	3.358882663114035e-09
GO:0090340	6.774835162900664	1.6794413315570175e-07
GO:1900957	8.473805167236682	3.358882663114035e-09
GO:0018733	7.9206372756233066	1.2005015479377005e-08
GO:0009040	5.749886765036737	1.7787431268610263e-06
GO:0010654	7.695653916853039	2.0153295978684208e-08
GO:0035370	6.476284355451648	3.3397629656594553e-07
GO:0097238	7.570715180244739	2.687106130491228e-08
GO:0090645	8.473805167236682	3.358882663114035e-09
GO:1905498	8.473805167236682	3.358882663114035e-09
GO:0110084	8.473805167236682	3.358882663114035e-09
GO:0034941	8.69878852600695	2.000835913229501e-09
GO:1904649	7.042441403077695	9.068983190407893e-08
GO:0102909	8.69878852600695	2.000835913229501e-09
GO:1990525	7.167309608964695	6.802842104980303e-08
GO:0010839	5.406734311191312	3.919816067854079e-06
GO:0042569	8.473805167236682	3.358882663114035e-09
GO:0004503	5.28868644936409	5.144149132913047e-06
GO:0010940	5.58506420655379	2.599775181250263e-06
GO:0034135	5.701483460513763	1.9884585365635086e-06
GO:0075501	8.473805167236682	3.358882663114035e-09
GO:1902555	3.214461115422559	0.0006102936968741842
GO:0052929	6.588198815707702	2.581078328066056e-07
GO:0070214	8.415803608070267	3.838808006505121e-09
GO:0001665	6.207426832172678	6.202591331011453e-07
GO:0010000	8.69878852600695	2.000835913229501e-09
GO:1902785	8.473805167236682	3.358882663114035e-09
GO:0015104	6.991218349909014	1.0204263157470454e-07
GO:1902193	8.473805167236682	3.358882663114035e-09
GO:0033607	8.415803608070267	3.838808006505121e-09
GO:0060044	5.826422197122063	1.4913439024226314e-06
GO:0047451	6.982785182372151	1.0404346748793404e-07
GO:0006547	2.215767787839268	0.006084602508700422
GO:0042385	8.415803608070267	3.838808006505121e-09
GO:0003922	3.4932566694060943	0.00032117618162751273
GO:0050803	5.791660090862851	1.6156225609578506e-06
GO:1901737	8.473805167236682	3.358882663114035e-09
GO:0140585	6.581517230351186	2.621095046330646e-07
GO:0080177	6.444421389551473	3.594004449532017e-07
GO:1905786	5.710377173673745	1.94815194460614e-06
GO:2000234	5.66491929987687	2.1631204350454384e-06
GO:0015021	6.486600921602992	3.2613625385640864e-07
GO:0044154	5.277076444613396	5.283522429078376e-06
GO:0050639	8.69878852600695	2.000835913229501e-09
GO:0043026	8.69878852600695	2.000835913229501e-09
GO:0031652	5.985254450736238	1.0345358602391228e-06
GO:1900210	7.432412482078457	3.694770929425438e-08
GO:0002427	8.473805167236682	3.358882663114035e-09
GO:0060094	6.741411407413714	1.8137966380815786e-07
GO:0048790	5.801707309300965	1.5786748516635963e-06
GO:0001974	5.213733779251608	6.113166446867543e-06
GO:0071908	6.529322495086514	2.9558167435403504e-07
GO:0048850	6.695653916853039	2.015329597868421e-07
GO:0036443	8.69878852600695	2.000835913229501e-09
GO:0043993	6.616003155690501	2.421011455007696e-07
GO:0061632	6.68175518670817	2.080869349758681e-07
GO:0045530	8.69878852600695	2.000835913229501e-09
GO:0080059	7.795698539015007	1.6006687305836008e-08
GO:0031281	5.321516822853626	4.769613381621929e-06
GO:0034911	8.69878852600695	2.000835913229501e-09
GO:1904756	8.473805167236682	3.358882663114035e-09
GO:0086100	4.946433084409071	1.1312716809368068e-05
GO:0072344	3.9886944530463917	0.00010263737753677556
GO:1901030	5.910324081842272	1.2293510546997366e-06
GO:0035823	8.473805167236682	3.358882663114035e-09
GO:0039524	3.411170544443289	0.0003879979719469546
GO:0031219	6.4709018213932765	3.3814126933578565e-07
GO:1901323	8.473805167236682	3.358882663114035e-09
GO:0050772	4.992792746280109	1.0167337821246182e-05
GO:0072619	8.473805167236682	3.358882663114035e-09
GO:0060479	5.271862103835033	5.347341199677543e-06
GO:0039715	7.461561098630942	3.454927205854609e-08
GO:0097493	6.438717138021875	3.6415213620776914e-07
GO:0018869	8.69878852600695	2.000835913229501e-09
GO:0033985	8.415803608070267	3.838808006505121e-09
GO:0021616	8.473805167236682	3.358882663114035e-09
GO:1901557	6.850555876838782	1.4107307185078946e-07
GO:0070414	7.359861814929846	4.366547462048245e-08
GO:0046336	3.96684037788802	0.00010793433549650639
GO:1990889	6.657395840848725	2.200919504552451e-07
GO:0001674	5.482822786147069	3.289858461574889e-06
GO:0061132	8.473805167236682	3.358882663114035e-09
GO:0044496	7.99668391251702	1.0076647989342104e-08
GO:0043118	8.473805167236682	3.358882663114035e-09
GO:0071798	6.473805167236683	3.358882663114035e-07
GO:1901547	8.473805167236682	3.358882663114035e-09
GO:0001994	6.505322218682748	3.123760876696052e-07
GO:0031968	2.324315328194469	0.00473897777356652
GO:0004176	3.128828538882369	0.0007433125426006728
GO:0098736	6.749529297635894	1.7802078114504383e-07
GO:0005641	5.584573914203204	2.6027118284104724e-06
GO:0019035	8.415803608070267	3.838808006505121e-09
GO:0102234	8.69878852600695	2.000835913229501e-09
GO:0032150	4.550716651794283	2.813736006890627e-05
GO:0038185	6.667625193252795	2.1496849043929823e-07
GO:2000912	8.473805167236682	3.358882663114035e-09
GO:0014824	5.8177069652238504	1.5215738463906577e-06
GO:1904629	6.98244347340241	1.0412536255653507e-07
GO:0019738	8.473805167236682	3.358882663114035e-09
GO:0045119	6.906396836508697	1.2405182662022906e-07
GO:0033947	7.167309608964695	6.802842104980303e-08
GO:0002591	8.1727751715727	6.71776532622807e-09
GO:0047095	8.69878852600695	2.000835913229501e-09
GO:0150188	8.69878852600695	2.000835913229501e-09
GO:0001133	8.69878852600695	2.000835913229501e-09
GO:0008685	3.608146093279381	0.00024652099203309355
GO:1905940	6.235759064107887	5.81086700718728e-07
GO:0031285	6.830352490750495	1.4779083717701752e-07
GO:1904182	6.075865158564645	8.397206657785087e-07
GO:0033386	6.401923159930557	3.9634815424745607e-07
GO:0045349	8.473805167236682	3.358882663114035e-09
GO:0051917	5.3870895032918	4.101195731662236e-06
GO:1990489	8.473805167236682	3.358882663114035e-09
GO:0016091	8.473805167236682	3.358882663114035e-09
GO:0018254	8.473805167236682	3.358882663114035e-09
GO:1990856	6.508456827836659	3.1012956655057263e-07
GO:0043304	5.427700379990644	3.7350775213828065e-06
GO:0045266	8.415803608070267	3.838808006505121e-09
GO:0031502	6.583294695364031	2.6103894444234823e-07
GO:0015970	3.9954695872308412	0.00010104862603712263
GO:0050711	8.473805167236682	3.358882663114035e-09
GO:1903988	7.218532662133376	6.045988793605263e-08
GO:0140614	8.1727751715727	6.71776532622807e-09
GO:0047199	8.69878852600695	2.000835913229501e-09
GO:0000439	4.023124237939084	9.481471895266998e-05
GO:0035329	4.510017339891127	3.090172050064912e-05
GO:0044510	8.473805167236682	3.358882663114035e-09
GO:0047406	8.69878852600695	2.000835913229501e-09
GO:0120203	8.415803608070267	3.838808006505121e-09
GO:0000068	8.415803608070267	3.838808006505121e-09
GO:0052654	4.051875317411256	8.874107442355483e-05
GO:0060530	8.473805167236682	3.358882663114035e-09
GO:0018519	8.69878852600695	2.000835913229501e-09
GO:0016203	5.573438038580212	2.6703117171756574e-06
GO:0035114	5.0896310284296495	8.135213810062192e-06
GO:0070921	5.799863168602595	1.5853926169898243e-06
GO:0090058	7.075865158564645	8.397206657785087e-08
GO:0022838	8.473805167236682	3.358882663114035e-09
GO:1905040	6.505322218682748	3.123760876696052e-07
GO:0010146	8.473805167236682	3.358882663114035e-09
GO:1900821	8.473805167236682	3.358882663114035e-09
GO:0015856	4.314719453522337	4.8448523532756834e-05
GO:0033380	8.473805167236682	3.358882663114035e-09
GO:0045209	8.473805167236682	3.358882663114035e-09
GO:0012509	8.415803608070267	3.838808006505121e-09
GO:0047826	6.665364770520001	2.160902786287861e-07
GO:0072002	5.98244347340241	1.0412536255653508e-06
GO:1900615	7.99668391251702	1.0076647989342104e-08
GO:2000414	8.473805167236682	3.358882663114035e-09
GO:0032440	4.995841279825394	1.009621801815606e-05
GO:0035386	7.327677131558445	4.702435728359649e-08
GO:0047300	7.376569231273031	4.2017554177819515e-08
GO:0016619	8.69878852600695	2.000835913229501e-09
GO:0033027	6.98244347340241	1.0412536255653507e-07
GO:0060926	5.73740866496004	1.830591051397149e-06
GO:0021602	5.49791403083489	3.1775029993058768e-06
GO:2001276	7.473805167236683	3.3588826631140344e-08
GO:0002573	4.513381960158853	3.0663239831568024e-05
GO:0004371	3.9764261223828283	0.00010557810863338107
GO:0045424	8.69878852600695	2.000835913229501e-09
GO:0008453	5.110965354687996	7.745235820111398e-06
GO:0070761	5.740942467332455	1.8157561870769223e-06
GO:0015738	6.717930311564191	1.9145631179749998e-07
GO:0090346	6.801707309300965	1.5786748516635963e-07
GO:0070483	5.040996162203514	9.09921313437592e-06
GO:0097114	6.356533871580918	4.4001362886793853e-07
GO:1904631	7.628707127222426	2.3512178641798243e-08
GO:0008593	4.563500999168114	2.7321151581769558e-05
GO:0035781	6.576178075946241	2.6535173038600875e-07
GO:0044631	8.473805167236682	3.358882663114035e-09
GO:0102136	7.337060689989357	4.601922600427852e-08
GO:0001077	8.69878852600695	2.000835913229501e-09
GO:0018177	8.473805167236682	3.358882663114035e-09
GO:0097604	6.8066939233164705	1.5606520123190105e-07
GO:0034566	8.69878852600695	2.000835913229501e-09
GO:0060368	5.983846687811848	1.0378947429022367e-06
GO:0106186	8.415803608070267	3.838808006505121e-09
GO:1990971	6.644951596428123	2.2648967238380216e-07
GO:0120292	8.473805167236682	3.358882663114035e-09
GO:0032491	6.444421389551473	3.594004449532017e-07
GO:0010754	6.106449246210664	7.826196605055701e-07
GO:1902107	4.463674890021535	3.438152293963526e-05
GO:0048485	5.580598414176834	2.6266462425551753e-06
GO:1900397	7.99668391251702	1.0076647989342104e-08
GO:0061800	8.415803608070267	3.838808006505121e-09
GO:0060773	7.87174517590872	1.343553065245614e-08
GO:0008649	2.795062763191183	0.0016030137102739056
GO:0097055	8.1727751715727	6.71776532622807e-09
GO:1990791	6.058831819265865	8.73309492409649e-07
GO:0047378	7.999818521670932	1.0004179566147504e-08
GO:1904151	6.363215456937434	4.3329586354171047e-07
GO:0070067	8.415803608070267	3.838808006505121e-09
GO:0140473	7.744546016567625	1.800752321906551e-08
GO:0140627	5.722526063253341	1.8944098219963155e-06
GO:0090424	8.473805167236682	3.358882663114035e-09
GO:0102756	4.225710496162714	5.9468845013007226e-05
GO:0010795	4.67171590935495	2.129531608414298e-05
GO:0044169	4.757505957762077	1.7478092853617818e-05
GO:0052371	8.415803608070267	3.838808006505121e-09
GO:0033739	3.8066382481055863	0.00015608520959103337
GO:0098551	8.415803608070267	3.838808006505121e-09
GO:0060185	8.473805167236682	3.358882663114035e-09
GO:0008231	7.054075772052674	8.829258414961779e-08
GO:0060309	6.444421389551473	3.594004449532017e-07
GO:0098683	6.4567622157491735	3.49331528591966e-07
GO:0007229	3.7086583771286574	0.00019558773747313025
GO:0009501	4.466120917275063	3.418842410593461e-05
GO:0052813	4.910690892626653	1.2283131671315906e-05
GO:0086095	8.473805167236682	3.358882663114035e-09
GO:0089703	8.473805167236682	3.358882663114035e-09
GO:0044839	4.896543213650868	1.2689858701244823e-05
GO:0007586	4.826324394063007	1.4916797906889428e-05
GO:0015129	4.1156918175644375	7.661400795347082e-05
GO:0030747	8.39775853034297	4.001671826459002e-09
GO:0032705	7.774835162900664	1.6794413315570172e-08
GO:0051388	6.170609109816194	6.75135415285921e-07
GO:0043648	2.089975624105807	0.00812876139646635
GO:0110162	7.093593925525076	8.061318391473683e-08
GO:0052697	6.749529297635894	1.7802078114504383e-07
GO:0103087	8.69878852600695	2.000835913229501e-09
GO:0052167	2.7454140456128955	0.0017971567333685118
GO:0043509	6.534990015789475	2.9174940849438923e-07
GO:0000468	8.473805167236682	3.358882663114035e-09
GO:0015958	8.473805167236682	3.358882663114035e-09
GO:1902358	3.4722661519646096	0.000337080669656809
GO:0042098	4.87600032483239	1.3304534228594691e-05
GO:0034885	8.69878852600695	2.000835913229501e-09
GO:0034842	8.69878852600695	2.000835913229501e-09
GO:0021855	5.87174517590872	1.343553065245614e-06
GO:0003873	4.3541212207503985	4.424648538515718e-05
GO:0071476	5.714893274838709	1.927998648627456e-06
GO:1990884	4.3968008404433325	4.0105058997581576e-05
GO:0044723	8.473805167236682	3.358882663114035e-09
GO:0047362	7.5848451737001135	2.601086687198351e-08
GO:0038191	6.0870652179996085	8.183418885108659e-07
GO:0047576	8.69878852600695	2.000835913229501e-09
GO:0062021	8.473805167236682	3.358882663114035e-09
GO:1903662	8.473805167236682	3.358882663114035e-09
GO:0090319	8.473805167236682	3.358882663114035e-09
GO:0004839	5.324040179996847	4.741981114353917e-06
GO:0043376	6.058831819265865	8.73309492409649e-07
GO:0015785	8.473805167236682	3.358882663114035e-09
GO:0050622	5.551421418213164	2.8091736221742194e-06
GO:0034799	8.69878852600695	2.000835913229501e-09
GO:1904528	6.225831900874876	5.945222313711842e-07
GO:0036105	6.999818521670932	1.0004179566147504e-07
GO:0008194	2.829559740708063	0.0014806085716102646
GO:0090324	5.974118084618278	1.061406921544035e-06
GO:0007409	4.292275985130179	5.101806877003907e-05
GO:0048225	7.093584313336348	8.061496813660754e-08
GO:0140645	8.473805167236682	3.358882663114035e-09
GO:0034706	3.905942748141111	0.00012418160020243418
GO:0008253	3.510487340822755	0.0003086829621853077
GO:0043457	4.835016500079284	1.4621216232535393e-05
GO:0005220	4.598935306122569	2.518051996799327e-05
GO:0019237	5.19786628681665	6.340649009024288e-06
GO:0050926	5.404507155121153	3.9399693638327625e-06
GO:0007489	7.359861814929846	4.366547462048245e-08
GO:0045108	7.058831819265865	8.73309492409649e-08
GO:0031325	2.558850936666019	0.0027615255347751824
GO:0031736	8.69878852600695	2.000835913229501e-09
GO:0016682	3.8480014282956434	0.0001419052854739759
GO:0047905	6.0945624729224805	8.043360371182594e-07
GO:2000302	6.261617562832725	5.474978740875876e-07
GO:0051072	7.11207733121909	7.72543012516228e-08
GO:0016461	5.931503768723481	1.170836441984062e-06
GO:0086005	5.626232508094571	2.3646533948322803e-06
GO:0010893	5.40008681689056	3.980275955790131e-06
GO:2001151	6.622546818517607	2.3848066908109646e-07
GO:0010051	5.372401816681352	4.2422688035130255e-06
GO:0022814	8.473805167236682	3.358882663114035e-09
GO:0035774	5.332982987127372	4.64533472308671e-06
GO:0019185	5.868028902682444	1.3550992262963077e-06
GO:0005212	4.675618404885554	2.1104817212744774e-05
GO:0060420	5.096863410089924	8.000858503537631e-06
GO:0099637	5.442396702985058	3.6107988628475875e-06
GO:0002927	7.99668391251702	1.0076647989342104e-08
GO:0032949	6.681413477738428	2.0825072511307015e-07
GO:0061388	7.218532662133376	6.045988793605263e-08
GO:0000929	8.473805167236682	3.358882663114035e-09
GO:0031726	6.703153331409401	1.9808275540972058e-07
GO:0015727	3.716568611497671	0.0001920575517941974
GO:0019614	4.037181426595155	9.179490430024345e-05
GO:0072702	6.559991314852966	2.7542837837535086e-07
GO:0017167	8.473805167236682	3.358882663114035e-09
GO:0001610	8.473805167236682	3.358882663114035e-09
GO:0010205	6.628707127222426	2.3512178641798243e-07
GO:0038018	6.306487832488506	4.937557514777632e-07
GO:0045552	5.902214192796521	1.2525232816816675e-06
GO:0015659	8.69878852600695	2.000835913229501e-09
GO:0099608	6.792563929861095	1.6122636782947366e-07
GO:1901458	8.473805167236682	3.358882663114035e-09
GO:0030765	8.473805167236682	3.358882663114035e-09
GO:0010328	7.065320070427364	8.603594426886853e-08
GO:1903287	8.473805167236682	3.358882663114035e-09
GO:0047648	8.69878852600695	2.000835913229501e-09
GO:0030130	4.283255765604686	5.208878584026799e-05
GO:0050371	5.250082206101871	5.622348916174897e-06
GO:0106325	7.283815178036132	5.202173374396702e-08
GO:0002838	6.1727751715727015	6.71776532622807e-07
GO:0008506	5.917751587385819	1.2085048915906185e-06
GO:0035932	6.783609087208169	1.645852504925877e-07
GO:0035426	6.077605820140946	8.363617831153946e-07
GO:0070599	7.075865158564645	8.397206657785087e-08
GO:0034477	4.7441544989007625	1.802376437026991e-05
GO:1902670	7.142486025239664	7.203009287626204e-08
GO:0060100	5.653603707751042	2.220221440318377e-06
GO:0050413	6.505663927652489	3.121304024638021e-07
GO:1902760	8.473805167236682	3.358882663114035e-09
GO:0044011	6.264290152694052	5.441389914244736e-07
GO:0010832	5.717930311564191	1.914563117975e-06
GO:0072399	8.473805167236682	3.358882663114035e-09
GO:0045520	8.69878852600695	2.000835913229501e-09
GO:0048467	6.225831900874876	5.945222313711842e-07
GO:0036306	6.4870334329704376	3.258116183220614e-07
GO:0021559	5.9436054690336	1.1386612227956578e-06
GO:0021974	8.473805167236682	3.358882663114035e-09
GO:0030076	3.3851431781646175	0.0004119616812180971
GO:0102860	8.415803608070267	3.838808006505121e-09
GO:0048581	4.965006201832778	1.083911435386899e-05
GO:0000079	3.932737893727288	0.00011675140248718073
GO:1900564	8.473805167236682	3.358882663114035e-09
GO:0035764	8.473805167236682	3.358882663114035e-09
GO:0102301	8.69878852600695	2.000835913229501e-09
GO:0008655	3.3804044968319977	0.0004164812969301616
GO:0051286	4.67829291739679	2.0975246947543982e-05
GO:0035854	6.413107326883071	3.86271506258114e-07
GO:1900589	8.473805167236682	3.358882663114035e-09
GO:0075275	8.473805167236682	3.358882663114035e-09
GO:0045033	5.472504234216265	3.3689593111033767e-06
GO:1904715	6.4526158681667445	3.5268267962697366e-07
GO:0120047	8.473805167236682	3.358882663114035e-09
GO:0030702	8.473805167236682	3.358882663114035e-09
GO:0080061	5.8106090320886254	1.546646160926404e-06
GO:0031911	8.415803608070267	3.838808006505121e-09
GO:2000091	8.473805167236682	3.358882663114035e-09
GO:0007130	4.821945897989734	1.506794762672956e-05
GO:1902679	2.5287622219447843	0.002959632434245648
GO:0004369	5.592597628743535	2.5550674611940725e-06
GO:0004651	4.737035311820168	1.832165445744254e-05
GO:0015375	6.528526810611993	2.9612371515796615e-07
GO:0016720	7.086004669287215	8.203427244240953e-08
GO:0102574	8.69878852600695	2.000835913229501e-09
GO:0055001	4.5789908381533815	2.6363870022782057e-05
GO:0042803	3.44667369480724	0.0003575413743504589
GO:0008277	4.12825500974894	7.442948093194389e-05
GO:0061965	7.359861814929846	4.366547462048245e-08
GO:0043775	8.473805167236682	3.358882663114035e-09
GO:0009546	8.415803608070267	3.838808006505121e-09
GO:1903872	8.473805167236682	3.358882663114035e-09
GO:0045998	6.695653916853039	2.015329597868421e-07
GO:0015985	8.473805167236682	3.358882663114035e-09
GO:0019635	8.473805167236682	3.358882663114035e-09
GO:0008096	6.982785182372151	1.0404346748793404e-07
GO:0071570	7.774835162900664	1.6794413315570172e-08
GO:0019182	6.82372726261525	1.5006269349221258e-07
GO:2000141	8.473805167236682	3.358882663114035e-09
GO:1990916	8.114773612406285	7.677616013010242e-09
GO:0140768	6.322211568950438	4.761989473486212e-07
GO:1904679	6.905603443169688	1.242786585352193e-07
GO:0034462	6.006937546882573	9.841526202924122e-07
GO:1904606	8.473805167236682	3.358882663114035e-09
GO:0034025	6.528526810611993	2.9612371515796615e-07
GO:0043883	8.69878852600695	2.000835913229501e-09
GO:0055003	5.603986959257354	2.4889320533674998e-06
GO:0061369	6.792563929861095	1.6122636782947366e-07
GO:0102208	4.724138691568228	1.8873885169493883e-05
GO:0160051	7.938682353350605	1.1516424019515364e-08
GO:1904887	6.695653916853039	2.015329597868421e-07
GO:0110153	5.361528986256674	4.349817275360935e-06
GO:0060820	6.749529297635894	1.7802078114504383e-07
GO:0102125	8.69878852600695	2.000835913229501e-09
GO:1990913	5.92866523259308	1.1785140579970722e-06
GO:0072554	5.933475692445809	1.16553228410057e-06
GO:0110017	6.733442477742439	1.8473854647127192e-07
GO:1990476	8.415803608070267	3.838808006505121e-09
GO:2000348	6.008422315788264	9.80793737629298e-07
GO:0046132	6.733442477742439	1.8473854647127192e-07
GO:0097576	5.300910469484506	5.001376285376798e-06
GO:0000046	8.473805167236682	3.358882663114035e-09
GO:1903981	6.6495705033367685	2.240936222817041e-07
GO:1901174	8.473805167236682	3.358882663114035e-09
GO:0003983	3.668666669354033	0.00021445359485176436
GO:1990182	5.993798224279532	1.0143825642604385e-06
GO:0018467	5.47244643884332	3.3694076778784796e-06
GO:0004484	4.456669672002407	3.4940597552726776e-05
GO:0047301	8.69878852600695	2.000835913229501e-09
GO:0019226	5.431623572720916	3.7014886947516663e-06
GO:0051130	3.2579509071266894	0.0005521398499280112
GO:0007132	8.473805167236682	3.358882663114035e-09
GO:0001594	5.159461462467576	6.926893931600532e-06
GO:2001060	4.398952171355435	3.990688492045785e-05
GO:0086058	8.69878852600695	2.000835913229501e-09
GO:0047964	5.5652496176367325	2.721136841992121e-06
GO:0035539	5.126381658448895	7.475122971825415e-06
GO:0120295	6.899447976553369	1.2605266253345856e-07
GO:0035306	4.807568071340878	1.557513890885978e-05
GO:1903585	8.473805167236682	3.358882663114035e-09
GO:1901996	6.774835162900664	1.6794413315570175e-07
GO:1990796	7.269675572392029	5.37433120910717e-08
GO:0060151	6.356533871580918	4.4001362886793853e-07
GO:0099113	8.473805167236682	3.358882663114035e-09
GO:0140853	6.866279613300714	1.3605684209960607e-07
GO:0005921	3.449483499099927	0.0003552356153059709
GO:0075329	8.473805167236682	3.358882663114035e-09
GO:1990301	8.473805167236682	3.358882663114035e-09
GO:0005274	6.626906518700825	2.360986377610811e-07
GO:0034489	8.473805167236682	3.358882663114035e-09
GO:0015149	3.900669854493067	0.00012569851457681694
GO:0047666	8.69878852600695	2.000835913229501e-09
GO:0086045	6.199647317973003	6.314699406654385e-07
GO:0035720	6.115870320236229	7.658252471899999e-07
GO:0047727	4.425092938076858	3.757569845045003e-05
GO:0006399	1.5530266134420445	0.027988098041122806
GO:0102348	8.69878852600695	2.000835913229501e-09
GO:0043629	6.12162264912532	7.557485992006578e-07
GO:0009725	3.5467942982610317	0.00028392635151302934
GO:1904557	5.864210758011462	1.367065243887412e-06
GO:0043537	5.207103200352595	6.207215161434736e-06
GO:0048855	6.5244151605917695	2.989405570171491e-07
GO:0018236	8.473805167236682	3.358882663114035e-09
GO:0098911	5.702217686355427	1.9850996539003945e-06
GO:0001586	8.39775853034297	4.001671826459002e-09
GO:0005539	3.523647964026395	0.00029946911280488584
GO:0030260	8.69878852600695	2.000835913229501e-09
GO:0106112	8.473805167236682	3.358882663114035e-09
GO:0033309	6.496725515694193	3.186210645399251e-07
GO:0008473	5.084102183724938	8.239442290679084e-06
GO:0032718	8.473805167236682	3.358882663114035e-09
GO:1901348	7.11207733121909	7.72543012516228e-08
GO:0052077	8.473805167236682	3.358882663114035e-09
GO:0106157	6.892608552023063	1.2805349844668806e-07
GO:0050060	6.325876523036844	4.721972755221622e-07
GO:0072129	8.473805167236682	3.358882663114035e-09
GO:1900054	7.195051566283854	6.381877059916666e-08
GO:0000815	5.214679710862887	6.099865922336638e-06
GO:0046676	5.194366378949662	6.391953707906008e-06
GO:1904592	8.1727751715727	6.71776532622807e-09
GO:1903386	8.473805167236682	3.358882663114035e-09
GO:1901219	8.473805167236682	3.358882663114035e-09
GO:0071081	8.415803608070267	3.838808006505121e-09
GO:0036375	6.871735563719991	1.3435828022767925e-07
GO:0050763	7.394623921189058	4.0306591957368415e-08
GO:0008063	5.3364510558659495	4.608387013792455e-06
GO:0046116	2.719494298686882	0.0019076807673982792
GO:0016047	8.473805167236682	3.358882663114035e-09
GO:0097430	8.473805167236682	3.358882663114035e-09
GO:0140989	8.69878852600695	2.000835913229501e-09
GO:0045027	5.63097401484511	2.3389771825652865e-06
GO:0008327	5.522697266951269	3.001253869844251e-06
GO:0046316	4.216529675378424	6.073937581790796e-05
GO:0051844	8.473805167236682	3.358882663114035e-09
GO:0050448	7.9206372756233066	1.2005015479377005e-08
GO:0019812	7.6376523576866235	2.303284803903073e-08
GO:0051338	3.420073851349075	0.0003801247509846153
GO:0018688	8.69878852600695	2.000835913229501e-09
GO:0072671	6.225831900874876	5.945222313711842e-07
GO:1900109	5.626849842216859	2.361294512169166e-06
GO:0009504	5.7884377514775345	1.6276545947581715e-06
GO:0009774	8.415803608070267	3.838808006505121e-09
GO:0031021	5.8792451654987365	1.3205499542377618e-06
GO:0032113	6.688475332225916	2.0489184244995612e-07
GO:1902067	8.473805167236682	3.358882663114035e-09
GO:0031432	5.951376718120527	1.118467275495291e-06
GO:0060020	5.741411407413714	1.8137966380815788e-06
GO:0052799	8.473805167236682	3.358882663114035e-09
GO:1903314	6.398258205844152	3.997070369105701e-07
GO:0010133	3.5497948133893034	0.000281971481803097
GO:0050814	8.1727751715727	6.71776532622807e-09
GO:0052890	3.3279517328983683	0.000469946335119779
GO:1900965	8.473805167236682	3.358882663114035e-09
GO:0005127	5.572332412575146	2.6771184519010722e-06
GO:0009697	5.194594654635288	6.388594825242894e-06
GO:0032849	6.383900055797285	4.1314256756302624e-07
GO:0070064	5.753812617594902	1.7627364395551903e-06
GO:0050712	8.69878852600695	2.000835913229501e-09
GO:1905161	7.695653916853039	2.0153295978684208e-08
GO:0071219	4.538650720020514	2.893005637740118e-05
GO:0021771	7.99668391251702	1.0076647989342104e-08
GO:0047210	8.473805167236682	3.358882663114035e-09
